resp_id,survey_location,period,post,treated,did,monthly_transport_exp,ticket_expenditure,gender,female,age,profession,trip_purpose,mode,trip_dist_km,trip_time_min,trip_fare,trips_per_week,wait_min,access_dist_m,n_2w,n_4w,n_cycle,hh_motor_vehicles,income_imputed,vi_income,vi_no_vehicle,vi_elderly,brt_experience,employed,VI,VI_did
502,13. Mudhal Bypass,0,0,0,0,259.8,0.0,Female,1,22,Student,Education,Shared E-Rickshaw,3.0,10,10,6,5,200,2,0,0,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
502,13. Mudhal Bypass,1,1,0,0,268.6640288672371,0.0,Female,1,22,Student,Education,Shared E-Rickshaw,3.0,10,10,6,5,200,2,0,0,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
503,36. Verka Railway Station,0,0,0,0,779.4,0.0,Female,1,23,Student,Education,Shared E-Rickshaw,3.0,20,30,6,0,0,1,1,1,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
503,36. Verka Railway Station,1,1,0,0,788.6105719729519,0.0,Female,1,23,Student,Education,Shared E-Rickshaw,3.0,20,30,6,0,0,1,1,1,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
504,24. GNDU,0,0,0,0,433.0,0.0,Female,1,23,Student,Education,Shared E-Rickshaw,3.0,15,20,5,5,50,1,0,0,1,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
504,24. GNDU,1,1,0,0,438.036329251831,0.0,Female,1,23,Student,Education,Shared E-Rickshaw,3.0,15,20,5,5,50,1,0,0,1,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
505,34. Valmiki Chowk,0,0,0,0,519.6,0.0,Female,1,25,Self-employed,Work,Shared E-Rickshaw,3.0,5,20,6,0,50,0,0,0,0,6374,1.0,1,0,No,1,0.6666666666666666,0.0
505,34. Valmiki Chowk,1,1,0,0,524.8027511474057,0.0,Female,1,25,Self-employed,Work,Shared E-Rickshaw,3.0,5,20,6,0,50,0,0,0,0,6374,1.0,1,0,No,1,0.6666666666666666,0.0
506,19. Sultanwind,0,0,0,0,606.2,0.0,Male,0,26,Private salaried job,Work,Shared E-Rickshaw,3.0,20,20,7,0,0,0,0,0,0,22000,0.3902286740029658,1,0,Yes,1,0.4634095580009886,0.0
506,19. Sultanwind,1,1,0,0,614.1987041076384,0.0,Male,0,26,Private salaried job,Work,Shared E-Rickshaw,3.0,20,20,7,0,0,0,0,0,0,22000,0.3902286740029658,1,0,Yes,1,0.4634095580009886,0.0
507,18. Spring Dale,0,0,0,0,303.1,0.0,Female,1,28,Labourer,Work,Shared E-Rickshaw,3.0,15,10,7,2,200,0,0,0,0,9450,0.8799656598766877,1,0,No,1,0.626655219958896,0.0
